timeStamp	dateFrac	isHoliday	isSunday	cnt	predSimple	predTrig	predHourDay	predHourWeek	predHS	cntMA	predMA	devMA	predDev	alertVal	diffMA
2016-06-18 05:00:00	736133.208333	0	0	39799	213367	103084	30069	52087	51543	21669	34494	15881	20948	0	0
2016-06-18 06:00:00	736133.25	0	0	161397	213388	163839	159810	161606	163750	72409	82277	13855	23142	0	0
2016-06-18 07:00:00	736133.291667	0	0	279834	213410	224167	296004	271683	276529	160343	163940	8785	22876	0	0
2016-06-18 08:00:00	736133.333333	0	0	362163	213432	279959	376547	355934	362848	267798	267709	2909	24199	0	0
2016-06-18 09:00:00	736133.375	0	0	432049	213453	327415	424960	405836	413974	358015	351117	13001	27855	0	0
2016-06-18 10:00:00	736133.416667	0	0	396690	213475	363300	380994	373542	380888	396967	385903	16983	29396	0	0
2016-06-18 11:00:00	736133.458333	0	0	386299	213496	385173	371393	352460	359288	405012	384716	25553	35040	0	0
2016-06-18 12:00:00	736133.5	0	0	391274	213518	391543	373762	347571	354279	391421	364818	34263	39160	0	0
2016-06-18 13:00:00	736133.541667	0	0	384022	213539	381977	360673	338429	344913	387198	352826	42589	38819	0	0
2016-06-18 14:00:00	736133.583333	0	0	379714	213561	357130	374681	333987	340362	385003	346518	47152	36114	0	0
2016-06-18 15:00:00	736133.625	0	0	359836	213583	318697	368036	321087	327145	374524	337473	45534	32684	0	0
2016-06-18 16:00:00	736133.666667	0	0	290573	213604	269296	320121	276539	281504	343374	316337	36739	31553	0	0
2016-06-18 17:00:00	736133.708333	0	0	228299	213626	212298	257208	218678	222223	292902	276957	24370	27422	0	0
2016-06-18 18:00:00	736133.75	0	0	102661	213647	151587	106900	105405	106170	207177	203299	8107	23106	0	0
2016-06-18 19:00:00	736133.791667	0	0	78931	213669	91303	74210	82435	82636	136630	137009	5610	20011	0	0
2016-06-18 20:00:00	736133.833333	0	0	50192	213691	35555	38982	60437	60098	77261	82968	7879	18518	0	0
2016-06-18 21:00:00	736133.875	0	0	45382	213712	-11855	20296	45637	44935	58168	62556	7485	15990	0	0
2016-06-18 22:00:00	736133.916667	0	0	32047	213734	-47697	3430	35393	34439	42540	46490	7212	12887	0	0
2016-06-18 23:00:00	736133.958333	0	0	20633	213755	-69525	-8888	25651	24458	32687	34610	3205	8836	0	0
2016-06-19 00:00:00	736134.0	0	1	18319	213777	-79171	-121687	23327	14529	23666	24475	4166	7233	0	0
2016-06-19 01:00:00	736134.041667	0	1	10904	213799	-69562	-127561	16823	8025	16618	15670	4317	6156	0	0
2016-06-19 02:00:00	736134.083333	0	1	9409	213820	-44671	-128035	15875	7077	12877	9877	3747	3951	0	0
2016-06-19 03:00:00	736134.125	0	1	7871	213842	-6193	-121823	19810	11013	9394	8705	3435	5091	0	0
2016-06-19 04:00:00	736134.166667	0	1	12597	213863	43251	-107602	28616	19818	9959	12636	5807	8768	0	0
2016-06-19 05:00:00	736134.208333	0	1	25398	213885	100293	-75584	39092	30294	15288	20375	6556	11870	0	0
2016-06-19 06:00:00	736134.25	0	1	46208	213907	161048	54156	57495	48697	28067	32936	6415	12703	0	0
2016-06-19 07:00:00	736134.291667	0	1	109422	213928	221376	190351	94952	86154	60342	55048	16905	14766	0	0
2016-06-19 08:00:00	736134.333333	0	1	101780	213950	277169	270894	100906	92109	85803	75653	17904	14998	0	0
2016-06-19 09:00:00	736134.375	0	1	95922	213971	324624	319307	104887	96089	102374	91450	17817	16557	0	0
2016-06-19 10:00:00	736134.416667	0	1	89968	213993	360510	275340	97472	88674	95890	92290	6900	14971	0	0
2016-06-19 11:00:00	736134.458333	0	1	90576	214014	382382	265740	86044	77246	92155	87336	9470	13487	0	0
2016-06-19 12:00:00	736134.5	0	1	87935	214036	388752	268109	86580	77782	89493	81234	11883	11434	0	0
2016-06-19 13:00:00	736134.541667	0	1	93505	214058	379187	255019	90754	81957	90672	78995	14389	11343	0	0
2016-06-19 14:00:00	736134.583333	0	1	94739	214079	354340	269028	92711	83913	92059	81217	13297	14295	0	0
2016-06-19 15:00:00	736134.625	0	1	105987	214101	315906	262383	102908	94110	98077	86660	13993	16927	0	0
2016-06-19 16:00:00	736134.666667	0	1	113765	214122	266506	214468	108551	99753	104830	92592	15076	18412	0	0
2016-06-19 17:00:00	736134.708333	0	1	103549	214144	209507	151555	102319	93521	107767	95794	14797	17613	0	0
2016-06-19 18:00:00	736134.75	0	1	103393	214166	148796	1247	91882	80885	106902	91386	20043	16324	0	0
2016-06-19 19:00:00	736134.791667	0	1	88843	214187	88512	-31443	87522	76524	98595	83643	19479	13921	0	0
2016-06-19 20:00:00	736134.833333	0	1	65035	214209	32764	-66670	66707	55709	85757	71039	19304	17872	0	0
2016-06-19 21:00:00	736134.875	0	1	53551	214230	-14646	-85357	52341	41344	69143	57859	13923	8618	0	0
2016-06-19 22:00:00	736134.916667	0	1	35706	214252	-50488	-102223	38062	27064	51430	41372	12463	7106	0	0
2016-06-19 23:00:00	736134.958333	0	1	19553	214274	-72316	-114541	25954	14957	36270	27788	11063	5727	0	0
2016-06-20 00:00:00	736135.0	0	0	16951	214295	-37248	74827	23911	22675	24070	21565	8017	8772	0	0
2016-06-20 01:00:00	736135.041667	0	0	10422	214317	-27638	68953	18616	17250	15642	18294	7089	9311	0	0
2016-06-20 02:00:00	736135.083333	0	0	8912	214338	-2747	68479	17725	16338	12095	18754	8201	10254	0	0
2016-06-20 03:00:00	736135.125	0	0	10540	214360	35730	74692	26193	25013	9958	19533	12474	14384	0	0
2016-06-20 04:00:00	736135.166667	0	0	23139	214381	85174	88912	41984	41192	14197	27514	17183	19472	0	0
2016-06-20 05:00:00	736135.208333	0	0	71430	214403	142217	120931	78265	78363	35036	48189	17079	21886	0	0
2016-06-20 06:00:00	736135.25	0	0	254946	214425	202972	250671	236466	240447	116505	120000	17090	21957	0	0
2016-06-20 07:00:00	736135.291667	0	0	458438	214446	263300	386866	415301	423672	261604	247494	27082	26553	0	0
2016-06-20 08:00:00	736135.333333	0	0	560894	214468	319092	467409	532666	543917	424759	402678	29215	26471	0	0
2016-06-20 09:00:00	736135.375	0	0	659972	214489	366547	515822	598335	611198	559768	526262	44021	29684	0	0
2016-06-20 10:00:00	736135.416667	0	0	586957	214511	402433	471855	534285	545576	602607	566897	46794	28865	0	0
2016-06-20 11:00:00	736135.458333	0	0	579461	214533	424306	462255	516752	527613	608796	561462	58221	29660	0	0
2016-06-20 12:00:00	736135.5	0	0	617355	214554	430675	464624	521466	532442	594591	535210	76193	34124	0	0
2016-06-20 13:00:00	736135.541667	0	0	588883	214576	421110	451534	511591	522325	595233	527460	84641	37045	0	0
2016-06-20 14:00:00	736135.583333	0	0	590737	214597	396263	465543	521079	532046	598991	528937	86847	37860	-1	-70054
2016-06-20 15:00:00	736135.625	0	0	579298	214619	357829	458898	517298	528172	586306	527514	72417	36784	0	0
2016-06-20 16:00:00	736135.666667	0	0	490113	214641	308429	410983	441711	450730	553382	503649	61682	34989	0	0
2016-06-20 17:00:00	736135.708333	0	0	405715	214662	251431	348070	368366	375585	491708	451495	50362	32679	0	0
2016-06-20 18:00:00	736135.75	0	0	189525	214684	190720	197762	183053	185723	361784	337346	35165	29453	0	0
2016-06-20 19:00:00	736135.791667	0	0	133980	214705	130436	165072	131734	133145	243073	231484	21482	24290	0	0
2016-06-20 20:00:00	736135.833333	0	0	84019	214727	74688	129844	86347	86644	135841	135170	3319	16545	0	0
2016-06-20 21:00:00	736135.875	0	0	56501	214749	27277	111158	64351	64108	91500	94632	5720	12150	0	0
2016-06-20 22:00:00	736135.916667	0	0	33600	214770	-8564	94291	42642	41866	58040	64206	8157	11059	0	0
2016-06-20 23:00:00	736135.958333	0	0	20735	214792	-30392	81973	29864	28774	36945	44916	9767	11165	0	0
2016-06-21 00:00:00	736136.0	0	0	16998	214813	18219	49700	25633	24440	23777	31693	9704	8506	0	0
2016-06-21 01:00:00	736136.041667	0	0	10133	214835	27828	43826	18416	17045	15955	23419	9159	8341	0	0
2016-06-21 02:00:00	736136.083333	0	0	9708	214856	52719	43352	17573	16182	12279	19222	8516	8007	0	0
2016-06-21 03:00:00	736136.125	0	0	11227	214878	91197	49564	24639	23421	10356	18882	10917	11658	0	0
2016-06-21 04:00:00	736136.166667	0	0	23264	214900	140642	63785	40927	40109	14733	26570	15400	17009	0	0
2016-06-21 05:00:00	736136.208333	0	0	69991	214921	197684	95803	77150	77221	34827	46917	15567	19674	0	0
2016-06-21 06:00:00	736136.25	0	0	239105	214943	258439	225544	228725	232516	110786	116615	13773	22484	0	0
2016-06-21 07:00:00	736136.291667	0	0	428035	214964	318768	361739	382976	390553	245710	233430	27391	29232	0	0
2016-06-21 08:00:00	736136.333333	0	0	545040	214986	374560	442281	470946	480682	404060	367917	52869	36105	0	0
2016-06-21 09:00:00	736136.375	0	0	644960	215008	422015	490695	534810	546114	539345	472449	87513	41794	0	0
2016-06-21 10:00:00	736136.416667	0	0	578410	215029	457901	446728	489269	499455	589470	508750	100365	44716	-1	-80720
2016-06-21 11:00:00	736136.458333	0	0	570897	215051	479773	437128	470349	480071	598089	508546	110122	47608	-1	-89543
2016-06-21 12:00:00	736136.5	0	0	570155	215072	486143	439496	464960	474549	573154	484691	108682	52622	-1	-88463
2016-06-21 13:00:00	736136.541667	0	0	547882	215094	476578	426407	445690	454806	562978	469808	114133	55253	-1	-93170
2016-06-21 14:00:00	736136.583333	0	0	570459	215116	451731	440415	466045	475661	562832	468338	115737	58093	-1	-94494
2016-06-21 15:00:00	736136.625	0	0	568824	215137	413297	433770	457869	467284	562388	465917	118237	60951	-1	-96471
2016-06-21 16:00:00	736136.666667	0	0	505665	215159	363897	385856	406258	414407	548316	452450	117526	62384	-1	-95866
2016-06-21 17:00:00	736136.708333	0	0	391138	215180	306898	322942	335073	341475	488542	407722	102724	59334	0	0
2016-06-21 18:00:00	736136.75	0	0	159119	215202	246188	172634	149557	151405	351974	302429	73667	47693	0	0
2016-06-21 19:00:00	736136.791667	0	0	112013	215224	185903	139944	123995	125216	220756	206032	36743	34673	0	0
2016-06-21 20:00:00	736136.833333	0	0	71534	215245	130155	104717	82634	82840	114222	119820	13447	20110	0	0
2016-06-21 21:00:00	736136.875	0	0	55767	215267	82744	86030	60420	60080	79771	89378	12663	13344	0	0
2016-06-21 22:00:00	736136.916667	0	0	34138	215288	46903	69164	40108	39270	53813	60730	9294	10496	0	0
2016-06-21 23:00:00	736136.958333	0	0	20615	215310	25074	56846	28028	26893	36840	42081	6494	9155	0	0
2016-06-22 00:00:00	736137.0	0	0	16674	215331	45861	63503	25908	24721	23809	30294	8077	8947	0	0
2016-06-22 01:00:00	736137.041667	0	0	10446	215353	55471	57629	20629	19313	15911	23642	9560	8730	0	0
2016-06-22 02:00:00	736137.083333	0	0	9490	215375	80362	57155	20521	19202	12203	21078	10901	8344	0	0
2016-06-22 03:00:00	736137.125	0	0	10836	215396	118840	63368	27078	25920	10257	21478	14150	11536	0	0
2016-06-22 04:00:00	736137.166667	0	0	21649	215418	168284	77588	41992	41200	13991	28774	18762	16111	0	0
2016-06-22 05:00:00	736137.208333	0	0	61795	215439	225327	109607	80970	81135	31426	49418	22178	19408	0	0
2016-06-22 06:00:00	736137.25	0	0	218626	215461	286082	239348	237709	241721	100690	121352	25393	19708	0	0
2016-06-22 07:00:00	736137.291667	0	0	401176	215483	346410	375542	391250	399030	227199	240628	21354	18723	0	0
2016-06-22 08:00:00	736137.333333	0	0	536126	215504	402202	456085	487485	497627	385309	379459	31781	22230	0	0
2016-06-22 09:00:00	736137.375	0	0	605536	215526	449658	504498	544926	556478	514279	484378	44121	28894	0	0
2016-06-22 10:00:00	736137.416667	0	0	533583	215547	485543	460532	490102	500309	558415	518138	49980	31086	0	0
2016-06-22 11:00:00	736137.458333	0	0	538773	215569	507416	450931	500904	511376	559297	522721	46175	30100	0	0
2016-06-22 12:00:00	736137.5	0	0	584322	215591	513786	453300	498867	509289	552226	506991	61187	34702	0	0
2016-06-22 13:00:00	736137.541667	0	0	592832	215612	504220	440210	482848	492876	571975	504513	90475	43232	0	0
2016-06-22 14:00:00	736137.583333	0	0	584090	215634	479373	454219	508705	519368	587081	507177	99524	47205	-1	-79904
2016-06-22 15:00:00	736137.625	0	0	581564	215655	440940	447574	501801	512295	586162	508179	97412	48024	-1	-77983
2016-06-22 16:00:00	736137.666667	0	0	525339	215677	391539	399659	451092	460341	563664	497334	81276	45928	0	0
2016-06-22 17:00:00	736137.708333	0	0	404840	215699	334541	336746	369567	376815	503914	449817	70029	41856	0	0
2016-06-22 18:00:00	736137.75	0	0	170601	215720	273830	186438	170931	173304	366926	336820	50087	32385	0	0
2016-06-22 19:00:00	736137.791667	0	0	119953	215742	213546	153748	126959	128253	231798	226124	20755	21277	0	0
2016-06-22 20:00:00	736137.833333	0	0	78792	215763	157798	118520	83621	83851	123115	128469	7134	14136	0	0
2016-06-22 21:00:00	736137.875	0	0	59263	215785	110387	99834	61237	60917	86002	91007	6972	12100	0	0
2016-06-22 22:00:00	736137.916667	0	0	36032	215806	74545	82967	41166	40354	58029	61707	4848	8505	0	0
2016-06-22 23:00:00	736137.958333	0	0	20613	215828	52717	70649	27670	26527	38636	42599	5309	7344	0	0
2016-06-23 00:00:00	736138.0	0	0	17131	215850	25262	58144	25931	24745	24592	30542	7470	8450	0	0
2016-06-23 01:00:00	736138.041667	0	0	11633	215871	34872	52270	20807	19495	16459	23589	8796	8708	0	0
2016-06-23 02:00:00	736138.083333	0	0	10737	215893	59763	51796	21041	19735	13167	21325	10018	8486	0	0
2016-06-23 03:00:00	736138.125	0	0	13791	215914	98241	58009	26410	25236	12053	21488	11699	10870	0	0
2016-06-23 04:00:00	736138.166667	0	0	25464	215936	147685	72229	42002	41210	16664	28727	15163	14706	0	0
2016-06-23 05:00:00	736138.208333	0	0	71998	215958	204728	104248	81257	81429	37084	49291	15294	16178	0	0
2016-06-23 06:00:00	736138.25	0	0	235789	215979	265483	233988	237066	241062	111083	121233	13503	16729	0	0
2016-06-23 07:00:00	736138.291667	0	0	394896	216001	325811	370183	398464	406421	234227	242970	11170	18717	0	0
2016-06-23 08:00:00	736138.333333	0	0	546345	216022	381603	450726	486185	496295	392343	381259	36507	31295	0	0
2016-06-23 09:00:00	736138.375	0	0	628647	216044	429059	499139	540087	551520	523296	484745	65522	44449	0	0
2016-06-23 10:00:00	736138.416667	0	0	566477	216066	464944	455172	491355	501592	580489	516469	79572	47605	0	0
2016-06-23 11:00:00	736138.458333	0	0	542454	216087	486817	445572	483356	493397	579192	515503	79262	47955	0	0
2016-06-23 12:00:00	736138.5	0	0	552402	216109	493187	447941	475675	485527	553777	493505	74461	50304	0	0
2016-06-23 13:00:00	736138.541667	0	0	542827	216130	483621	434851	460563	470045	545894	482989	78025	55019	0	0
2016-06-23 14:00:00	736138.583333	0	0	571920	216152	458774	448860	488407	498572	555716	484714	87032	55918	0	0
2016-06-23 15:00:00	736138.625	0	0	553400	216173	420341	442215	481884	491889	556049	486835	85031	50354	0	0
2016-06-23 16:00:00	736138.666667	0	0	512316	216195	370940	394300	432964	441768	545878	477409	84084	46695	0	0
2016-06-23 17:00:00	736138.708333	0	0	385433	216217	313942	331387	353077	359920	483716	431192	68598	40618	0	0
2016-06-23 18:00:00	736138.75	0	0	172451	216238	253231	181079	165448	167686	356733	323124	53153	33502	0	0
2016-06-23 19:00:00	736138.791667	0	0	112351	216260	192947	148389	125370	126625	223411	218077	20944	23326	0	0
2016-06-23 20:00:00	736138.833333	0	0	72909	216281	137199	113161	84446	84696	119237	126335	13516	15841	0	0
2016-06-23 21:00:00	736138.875	0	0	53430	216303	89788	94475	63514	63250	79563	91523	14817	13584	0	0
2016-06-23 22:00:00	736138.916667	0	0	34743	216325	53946	77608	47054	46386	53694	64777	13618	13235	0	0
2016-06-23 23:00:00	736138.958333	0	0	19833	216346	32118	65290	32960	31946	36002	47194	13760	13770	0	0
2016-06-24 00:00:00	736139.0	0	0	16658	216368	-27667	45275	25993	24808	23744	34380	13204	13698	0	0
2016-06-24 01:00:00	736139.041667	0	0	10152	216389	-18057	39401	20570	19252	15547	25335	12164	11269	0	0
2016-06-24 02:00:00	736139.083333	0	0	10336	216411	6833	38927	20580	19263	12382	21107	10698	8489	0	0
2016-06-24 03:00:00	736139.125	0	0	11213	216433	45311	45140	26358	25182	10567	21232	13372	11073	0	0
2016-06-24 04:00:00	736139.166667	0	0	22694	216454	94755	59360	43119	42355	14747	28933	18184	16801	0	0
2016-06-24 05:00:00	736139.208333	0	0	68144	216476	151798	91379	85304	85575	34017	51037	21041	21354	0	0
2016-06-24 06:00:00	736139.25	0	0	241274	216497	212553	221120	236057	240028	110704	122652	18600	29102	0	0
2016-06-24 07:00:00	736139.291667	0	0	420394	216519	272881	357314	385192	392824	243270	239475	23081	37803	0	0
2016-06-24 08:00:00	736139.333333	0	0	563250	216541	328673	437857	463171	472717	408306	368523	66924	50697	0	0
2016-06-24 09:00:00	736139.375	0	0	628778	216562	376129	486270	502635	513149	537474	459563	105656	60476	0	0
2016-06-24 10:00:00	736139.416667	0	0	557676	216584	412014	442304	450819	460061	583234	481975	124689	65871	-1	-101259
2016-06-24 11:00:00	736139.458333	0	0	528293	216605	433887	432703	452239	461516	571582	478242	116957	64917	0	0
2016-06-24 12:00:00	736139.5	0	0	582380	216627	440257	435072	484339	494404	556116	471993	104229	61006	0	0
2016-06-24 13:00:00	736139.541667	0	0	534096	216648	430691	421982	458380	467808	548256	474576	91085	53451	0	0
2016-06-24 14:00:00	736139.583333	0	0	562343	216670	405845	435991	475121	484960	559606	482390	95189	46736	-1	-77216
2016-06-24 15:00:00	736139.625	0	0	523058	216692	367411	429346	456501	465883	539832	472883	82617	42456	0	0
2016-06-24 16:00:00	736139.666667	0	0	432725	216713	318010	381431	391313	399095	506042	449979	72069	39537	0	0
2016-06-24 17:00:00	736139.708333	0	0	343668	216735	261012	318518	323625	329746	433150	398241	47925	30281	0	0
2016-06-24 18:00:00	736139.75	0	0	135550	216756	200301	168210	149764	151617	303981	293486	28133	23774	0	0
2016-06-24 19:00:00	736139.791667	0	0	89698	216778	140017	135520	104578	105322	189638	195561	18655	18645	0	0
2016-06-24 20:00:00	736139.833333	0	0	61582	216800	84269	100292	71204	71129	95610	109356	17225	14462	0	0
2016-06-24 21:00:00	736139.875	0	0	47018	216821	36858	81606	56944	56519	66099	77656	14586	11156	0	0
2016-06-24 22:00:00	736139.916667	0	0	31710	216843	1016	64739	42278	41493	46770	56380	11771	9038	0	0
2016-06-24 23:00:00	736139.958333	0	0	19836	216864	-20811	52421	30384	29307	32854	42439	11740	8814	0	0
2016-06-25 00:00:00	736140.0	0	0	16542	216886	-72671	-12111	27047	25888	22696	32229	11678	9173	0	0
2016-06-25 01:00:00	736140.041667	0	0	10047	216908	-63062	-17985	20880	19570	15475	24921	11570	9008	0	0
2016-06-25 02:00:00	736140.083333	0	0	8302	216929	-38171	-18459	20219	18893	11630	21450	12045	8638	0	0
2016-06-25 03:00:00	736140.125	0	0	7476	216951	306	-12247	26090	24908	8608	21123	15917	12425	0	0
2016-06-25 04:00:00	736140.166667	0	0	12062	216972	49751	1973	36962	36047	9280	26616	22263	18456	0	0
2016-06-25 05:00:00	736140.208333	0	0	28754	216994	106793	33991	56486	56050	16097	39001	28497	21685	0	0
2016-06-25 06:00:00	736140.25	0	0	115558	217016	167548	163732	166005	168257	52124	86784	45263	23879	0	0
2016-06-25 07:00:00	736140.291667	0	0	217877	217037	227877	299927	276082	281036	120729	168447	61283	23613	0	0
2016-06-25 08:00:00	736140.333333	0	0	321789	217059	283669	380470	360333	367354	218408	272215	66492	24935	0	0
2016-06-25 09:00:00	736140.375	0	0	372332	217080	331124	428883	410235	418481	303999	355623	64011	28592	0	0
2016-06-25 10:00:00	736140.416667	0	0	331962	217102	367010	384916	377941	385395	342027	390410	59417	30132	0	0
2016-06-25 11:00:00	736140.458333	0	0	316228	217123	388882	375316	356859	363795	340174	389223	60197	35776	0	0
2016-06-25 12:00:00	736140.5	0	0	337011	217145	395252	377685	351970	358786	328400	369325	52876	39897	0	0
2016-06-25 13:00:00	736140.541667	0	0	351538	217167	385687	364595	342828	349420	334925	357333	37021	39556	0	0
2016-06-25 14:00:00	736140.583333	0	0	345649	217188	360840	378604	338386	344869	344732	351025	15479	36850	0	0
2016-06-25 15:00:00	736140.625	0	0	305531	217210	322406	371959	325486	331652	334239	341980	18539	33420	0	0
2016-06-25 16:00:00	736140.666667	0	0	260964	217231	273006	324044	280938	286011	304048	320844	25595	32289	0	0
2016-06-25 17:00:00	736140.708333	0	0	185202	217253	216007	261131	223077	226730	250565	281464	38950	28158	0	0
2016-06-25 18:00:00	736140.75	0	0	79760	217275	155297	110823	109804	110677	175308	207806	40668	23843	0	0
2016-06-25 19:00:00	736140.791667	0	0	60225	217296	95012	78132	86834	87143	108395	141516	41261	20747	0	0
2016-06-25 20:00:00	736140.833333	0	0	49356	217318	39264	42905	64836	64605	63113	87475	30927	19254	0	0
2016-06-25 21:00:00	736140.875	0	0	30012	217339	-8146	24218	50036	49442	46531	67063	25832	16727	0	0
2016-06-25 22:00:00	736140.916667	0	0	28448	217361	-43987	7352	39792	38946	35938	50997	18977	13624	0	0
2016-06-25 23:00:00	736140.958333	0	0	18646	217383	-65816	-4965	30050	28965	25702	39117	17236	9573	0	0
2016-06-26 00:00:00	736141.0	0	1	18038	217404	-75462	-117764	27726	14529	21710	27480	10700	7970	0	0
2016-06-26 01:00:00	736141.041667	0	1	10837	217426	-65853	-123638	21222	8025	15840	17173	7959	6892	0	0
2016-06-26 02:00:00	736141.083333	0	1	9692	217447	-40961	-124112	20274	7077	12855	9877	3678	4688	0	0
2016-06-26 03:00:00	736141.125	0	1	8423	217469	-2483	-117900	24209	11013	9650	8705	3275	5828	0	0
2016-06-26 04:00:00	736141.166667	0	1	11371	217490	46960	-103679	33015	19818	9828	12636	6515	9505	0	0
2016-06-26 05:00:00	736141.208333	0	1	22185	217512	104003	-71661	43491	30294	13993	20375	8479	12607	0	0
2016-06-26 06:00:00	736141.25	0	1	44430	217534	164757	58079	61894	48697	25995	32936	8812	13440	0	0
2016-06-26 07:00:00	736141.291667	0	1	73584	217555	225086	194274	99351	86154	46733	55048	10999	15503	0	0
2016-06-26 08:00:00	736141.333333	0	1	86508	217577	280878	274816	105305	92109	68174	75653	10187	15735	0	0
2016-06-26 09:00:00	736141.375	0	1	87018	217598	328333	323230	109286	96089	82370	91450	11654	17294	0	0
2016-06-26 10:00:00	736141.416667	0	1	82895	217620	364219	279263	101871	88674	85473	92290	8574	15708	0	0
2016-06-26 11:00:00	736141.458333	0	1	74971	217642	386091	269663	90443	77246	81628	87336	7773	14223	0	0
2016-06-26 12:00:00	736141.5	0	1	75205	217663	392461	272031	90979	77782	77690	81234	4754	12171	0	0
2016-06-26 13:00:00	736141.541667	0	1	71070	217685	382896	258942	95153	81957	73748	78995	8072	12079	0	0
2016-06-26 14:00:00	736141.583333	0	1	67103	217706	358049	272951	97110	83913	71126	81217	14278	15031	0	0
2016-06-26 15:00:00	736141.625	0	1	82845	217728	319615	266305	107307	94110	73672	86660	16248	17663	0	0
2016-06-26 16:00:00	736141.666667	0	1	84464	217750	270215	218391	112950	99753	78137	92592	17933	19148	0	0
2016-06-26 17:00:00	736141.708333	0	1	79936	217771	213217	155477	106718	93521	82415	95794	16510	18350	0	0
2016-06-26 18:00:00	736141.75	0	1	77820	217793	152506	5169	96281	80885	80740	91386	14623	17060	0	0
2016-06-26 19:00:00	736141.791667	0	1	69802	217814	92222	-27520	91921	76524	75852	83643	10934	14657	0	0
2016-06-26 20:00:00	736141.833333	0	1	53259	217836	36474	-62747	71106	55709	66960	71039	5503	18609	0	0
2016-06-26 21:00:00	736141.875	0	1	39754	217858	-10936	-81434	56740	41344	54271	57859	5182	9355	0	0
2016-06-26 22:00:00	736141.916667	0	1	27083	217879	-46778	-98300	42461	27064	40032	41372	2065	7843	0	0
2016-06-26 23:00:00	736141.958333	0	1	16591	217901	-68606	-110618	30353	14957	27809	27788	1612	6464	0	0
2016-06-27 00:00:00	736142.0	0	0	17249	217922	-33538	78750	28310	27182	20307	23067	7118	9509	0	0
2016-06-27 01:00:00	736142.041667	0	0	11267	217944	-23929	72876	23015	21757	15035	21298	10280	10047	0	0
2016-06-27 02:00:00	736142.083333	0	0	7508	217965	961	72402	22124	20844	12008	23261	13902	10990	0	0
2016-06-27 03:00:00	736142.125	0	0	10543	217987	39439	78614	30592	29520	9772	24040	18000	15120	0	0
2016-06-27 04:00:00	736142.166667	0	0	23093	218009	88884	92835	46383	45699	13714	32021	22902	20208	0	0
2016-06-27 05:00:00	736142.208333	0	0	66615	218030	145926	124853	82664	82870	33417	52696	23826	22623	0	0
2016-06-27 06:00:00	736142.25	0	0	254025	218052	206681	254594	240865	244954	114577	124507	20706	22694	0	0
2016-06-27 07:00:00	736142.291667	0	0	472534	218073	267009	390789	419700	428179	264391	252001	34013	27289	0	0
